trans_id,promotion_type,promotion_id,promotion_code,promotion_name,campaign_period_start,campaign_period_end,promotion_create_date,promotion_update_date,conditions,condition_headline_level_1,condition_headline_level_2,short_description,condition_no,condition_criteria,tier_spending_condition,condition_building,main_reward_type,main_reward_value,main_reward_usage_condition,included_list_category_code,include_list_category_name,included_list_brand_code,include_list_brand_name,include_list_tenant_id,include_list_tenant_name,excluded_list_category_code,exclude_list_category_name,excluded_list_brand_code,exclude_list_brand_name,exclude_list_tenant_id,exclude_list_tenant_name,category_criteria_created_date,category_criteria_updated_date,terms_and_conditions,artwork/key_visual,customer_artwork,headline_level_1,multiple_promotion_eligibility_(extra_flag)
67c5681877d2ab4b69a49ba9_67c5681877d2ab4b69a49bab,ONESIAM,67c5681877d2ab4b69a49ba9,CMP-25-00238,"SIAM PARAGON, SIAM CENTER, SIAM DISCOVERY - Exclusive for you (Mar - L) : Shop THB5,000/receipt  get E-Cash Coupon value 200 THB (5 - 31 Mar 25)",2025-03-05 00:00:00.000 +0700,2025-03-31 23:59:59.999 +0700,2025-03-03 15:28:08.624 +0700,2025-04-07 00:15:36.519 +0700,"SIAM PARAGON, SIAM CENTER, SIAM DISCOVERY - Exclusive for you (Mar - L) : Shop THB5,000/receipt get E-Cash Coupon value 200 THB (5 - 31 Mar 25)",,,,67c5681877d2ab4b69a49bab,"SIAM PARAGON, SIAM CENTER, SIAM DISCOVERY - Exclusive for you (Mar - L) : Shop THB5,000/receipt get E-Cash Coupon value 200 THB (5 - 31 Mar 25)",5000,"SC,SD,SPD",E_VOUCHER,200,,,,,,,,,,,,,,,,,,,,TRUE
67580bb4c669753d7b42412b_67580bce896f2591dd9c0184,GiveAway,67580bb4c669753d7b42412b,CMP-24-01110,ONESIAM - รับ Starbucks E-Coupon มูลค่า 100 บาท เมื่อโอนคะแนน UOB Rewards เป็น 400 Coins ขึ้นไป (1-31 มี.ค.25),2025-03-01 00:00:00.000 +0700,2025-03-31 23:59:59.999 +0700,2024-12-10 16:36:52.867 +0700,2025-04-07 00:15:36.519 +0700,รับ Starbucks E-Coupon มูลค่า 100 บาท เมื่อโอนคะแนน UOB Rewards เป็น 400 Coins ขึ้นไป (1-31 มี.ค.25),,,,67580bce896f2591dd9c0184,รับ Starbucks E-Coupon มูลค่า 100 บาท เมื่อโอนคะแนน UOB Rewards เป็น 400 Coins ขึ้นไป (1-31 มี.ค.25),0,"SC,SD,SPD",E_VOUCHER,100,,,,,,,,,,,,,,,,,,,,FALSE
67c565ab77d2ab4b69a4810a_67c56665b351eae5d5ed35f9,ONESIAM,67c565ab77d2ab4b69a4810a,CMP-25-00235,"SIAM PARAGON, SIAM CENTER, SIAM DISCOVERY - Exclusive for you (Mar - 1) : Shop THB10,000/receipt get E-Cash Coupon value 500 THB (5 - 31 Mar 25)",2025-03-05 00:00:00.000 +0700,2025-03-31 23:59:59.999 +0700,2025-03-03 15:17:47.381 +0700,2025-04-07 00:15:36.519 +0700,"SIAM PARAGON, SIAM CENTER, SIAM DISCOVERY - Exclusive for you (Mar - 1) : Shop THB10,000/receipt get E-Cash Coupon value 500 THB (5 - 31 Mar 25)",,,,67c56665b351eae5d5ed35f9,"SIAM PARAGON, SIAM CENTER, SIAM DISCOVERY - Exclusive for you (Mar - 1) : Shop THB10,000/receipt get E-Cash Coupon value 500 THB (5 - 31 Mar 25)",10000,"SC,SD,SPD",E_VOUCHER,500,,,,,,,,,,,,,,,,,,,,TRUE
67aac1c8896f2591ddcdaf10_67bdcc7a77d2ab4b692e5fef,Corporate,67aac1c8896f2591ddcdaf10,CMP-25-00148,"SC,SD_INSPIRE YOU 20 – 31 MARCH 2025 ",2025-03-20 00:00:00.000 +0700,2025-03-31 23:59:59.999 +0700,2025-02-11 10:19:36.840 +0700,2025-04-07 00:15:45.794 +0700,"SC,SD _INSPIRE YOU_ลูกค้าทั่วไปช้อป 14,000 บาทขึ้นไป  และ สำหรับสมาชิก ONESIAM ที่มี ONESIAM SUPERAPP ช้อป 12,000 บาทขึ้นไป  ",,,,67bdcc7a77d2ab4b692e5fef,"SC,SD _INSPIRE YOU_ลูกค้าทั่วไปช้อป 14,000 บาทขึ้นไป  และ สำหรับสมาชิก ONESIAM ที่มี ONESIAM SUPERAPP ช้อป 12,000 บาทขึ้นไป  ",12000,"SC,SD",PHYSICAL_GIFT_CARD,600,,,,,,,,,,,,,,,,,,,,FALSE
67e5175377d2ab4b6944e911_67e5185277d2ab4b6945126e,Bank,67e5175377d2ab4b6944e911,CMP-25-00357,SPD_CARDX-SCB_Chanel-Private High Jewelry collection at The Ritz Carlton Hotel,2025-03-27 00:00:00.000 +0700,2025-03-30 23:59:59.999 +0700,2025-03-27 16:16:03.294 +0700,2025-04-06 00:15:38.048 +0700,"SPD_CARDX-SCB_ใช้จ่าย/เซลล์สลิป 1,000,000.- รับเครดิตเงินคืน 8,000.-",,,,67e5185277d2ab4b6945126e,"SPD_CARDX-SCB_ใช้จ่าย/เซลล์สลิป 1,000,000.- รับเครดิตเงินคืน 8,000.-",1000000,SPD,BANK_PARTNER,8000,,,,,,,,,,,,,,,,,,,,TRUE
67cff91277d2ab4b69220c89_67cfff1a77d2ab4b6922ac7a,Corporate,67cff91277d2ab4b69220c89,CMP-25-00265,SD_The Summer Obsession : 18 – 28 มี.ค.68  ,2025-03-18 00:00:00.000 +0700,2025-03-28 23:59:59.999 +0700,2025-03-11 15:49:22.260 +0700,2025-04-04 00:15:39.584 +0700,"SD_The Summer Obsession ช็อป 5,000 บาท รับ GC 150 บาท ",,,,67cfff1a77d2ab4b6922ac7a,"SD_The Summer Obsession ช็อป 5,000 บาท รับ GC 150 บาท ",5000,SD,PHYSICAL_GIFT_CARD,150,,,,,,,,,,,,,,,,,,,,FALSE
67e523bf77d2ab4b69467946_67e523bf77d2ab4b69467948,Corporate,67e523bf77d2ab4b69467946,CMP-25-00358,"SD - Summersive Glimmer Night Out Hammer Game : Burn 200 coins get 1 Special Drink from JIAN CHA Tea  (28 MAR 25)""",2025-03-28 00:00:00.000 +0700,2025-03-28 23:59:59.999 +0700,2025-03-27 17:09:03.405 +0700,2025-04-04 00:15:39.436 +0700,รับคูปอง Jian Cha Tea + Legend Heroes discount coupon 70 บาท 20% + PLAYERBOX  discount coupon 10% ,,,,67e523bf77d2ab4b69467948,รับคูปอง Jian Cha Tea + Legend Heroes discount coupon 70 บาท 20% + PLAYERBOX  discount coupon 10% ,0,"SC,SD",VOUCHER_CODE,200,,,,,,,,,,,,,,,,,,,,FALSE
67e523bf77d2ab4b69467946_67e523bf77d2ab4b6946794b,Corporate,67e523bf77d2ab4b69467946,CMP-25-00358,"SD - Summersive Glimmer Night Out Hammer Game : Burn 200 coins get 1 Special Drink from JIAN CHA Tea  (28 MAR 25)""",2025-03-28 00:00:00.000 +0700,2025-03-28 23:59:59.999 +0700,2025-03-27 17:09:03.405 +0700,2025-04-04 00:15:39.436 +0700,รับคูปอง Jian Cha Tea + SHOO LOONG KAN voucher 200 Baht                   ,,,,67e523bf77d2ab4b6946794b,รับคูปอง Jian Cha Tea + SHOO LOONG KAN voucher 200 Baht                   ,0,"SC,SD",VOUCHER_CODE,200,,,,,,,,,,,,,,,,,,,,TRUE
67e4d11f77d2ab4b693e8795_67e4d31b77d2ab4b693ebdf8,Corporate,67e4d11f77d2ab4b693e8795,CMP-25-00354,"SC,SD_The Summersive_JIAN CHA TEA _28 March 2025 ",2025-03-28 00:00:00.000 +0700,2025-03-28 23:59:59.999 +0700,2025-03-27 11:16:31.660 +0700,2025-04-04 00:15:39.436 +0700,รับคูปอง Jian Cha Tea + Legend Heroes discount coupon 70 บาท 20% + PLAYERBOX  discount coupon 10% ,,,,67e4d31b77d2ab4b693ebdf8,รับคูปอง Jian Cha Tea + Legend Heroes discount coupon 70 บาท 20% + PLAYERBOX  discount coupon 10% ,800,"SC,SD",VOUCHER_CODE,300,,,,,,,,,,,,,,,,,,,,TRUE
67e4d11f77d2ab4b693e8795_67e4d31b77d2ab4b693ebdfb,Corporate,67e4d11f77d2ab4b693e8795,CMP-25-00354,"SC,SD_The Summersive_JIAN CHA TEA _28 March 2025 ",2025-03-28 00:00:00.000 +0700,2025-03-28 23:59:59.999 +0700,2025-03-27 11:16:31.660 +0700,2025-04-04 00:15:39.436 +0700,รับคูปอง Jian Cha Tea + SHOO LOONG KAN voucher 200 Baht                   ,,,,67e4d31b77d2ab4b693ebdfb,รับคูปอง Jian Cha Tea + SHOO LOONG KAN voucher 200 Baht                   ,800,"SC,SD",VOUCHER_CODE,300,,,,,,,,,,,,,,,,,,,,TRUE
67b2b567896f2591dd3a17a5_67b2b5bdc669753d7bec2bc7,Bank,67b2b567896f2591dd3a17a5,CMP-25-00162,ONESIAM-KBank_ONE FREE_แลกรับเมนูฟรีทุกสัปดาห์_Ronnies macaron,2025-03-27 00:00:00.000 +0700,2025-03-27 23:59:59.999 +0700,2025-02-17 11:04:55.393 +0700,2025-04-03 00:15:37.756 +0700,ONESIAM-KBANK : ใช้จ่ายสะสมผ่านบัตร 500.- แลกรับวันฟรี Ronnies macaron,,,,67b2b5bdc669753d7bec2bc7,ONESIAM-KBANK : ใช้จ่ายสะสมผ่านบัตร 500.- แลกรับวันฟรี Ronnies macaron,500,"SC,SD,SPD",VOUCHER_CODE,100,,,,,,,,,,,,,,,,,,,,TRUE
67e3d41e77d2ab4b69384dae,,67e3d41e77d2ab4b69384dae,CMP-25-00353,sdasd,2025-03-26 00:00:00.000 +0700,2025-03-26 23:59:59.999 +0700,2025-03-26 17:17:02.063 +0700,2025-03-26 17:17:02.063 +0700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67b5b1f1896f2591dd5867f2_67b5b28f896f2591dd589309,ONESIAM,67b5b1f1896f2591dd5867f2,CMP-25-00177,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER - Segment Inactive Campaign (90) : Spend 500 THB, get 100 E-Cash Coupon (24 FEB 25 - 23 MAR 25)",2025-02-24 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-02-19 17:26:57.049 +0700,2025-03-30 00:15:37.927 +0700,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER - Segment Inactive Campaign (90) : Spend 500 THB, get 100 E-Cash Coupon (24 FEB 25 - 23 MAR 25)",,,,67b5b28f896f2591dd589309,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER - Segment Inactive Campaign (90) : Spend 500 THB, get 100 E-Cash Coupon (24 FEB 25 - 23 MAR 25)",500,"SC,SD,SPD",E_VOUCHER,100,,,,,,,,,,,,,,,,,,,,TRUE
67d14aa6b351eae5d57b44e8_67d14aa6b351eae5d57b44ea,Brand,67d14aa6b351eae5d57b44e8,CMP-25-00267,GUCCI_Mar (Additional from CMP-25-00231) ,2025-03-12 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-03-12 15:49:42.962 +0700,2025-03-30 00:15:38.924 +0700,"Tier 1  เมื่อช้อปครบ 100,000 บาทขึ้นไป / ใบเสร็จ รับ Siam Gift Card 4,000 บาท
เพื่อใช้ซื้อสินค้าทีมีมูลค่า 8,000 บาท
ขึ้นไปกับร้านค้าในไอคอนสยามที่ร่วมรายการ จำกัด 10 รางวัล /
ตลอดรายการ
Tier 2  เมื่อช้อปครบ 200,000 บาทขึ้นไป / ใบเสร็จ รับ Siam Gift Card 7,000 บาท
เพื่อใช้ซื้อสินค้าทีมีมูลค่า 14,000 บาท
กับร้านค้าในไอคอนสยามที่ร่วมรายการ จำกัด 11 รางวัล (เพิ่ม 3 รางวัลจากเดิมจำกัด 8 รางวัล) / ตลอดรายการ
Siam Gift card หมดอายุ 30 เมษายน 2568",,,,67d14aa6b351eae5d57b44ea,"Tier 1  เมื่อช้อปครบ 100,000 บาทขึ้นไป / ใบเสร็จ รับ Siam Gift Card 4,000 บาท
เพื่อใช้ซื้อสินค้าทีมีมูลค่า 8,000 บาท
ขึ้นไปกับร้านค้าในไอคอนสยามที่ร่วมรายการ จำกัด 10 รางวัล /
ตลอดรายการ
Tier 2  เมื่อช้อปครบ 200,000 บาทขึ้นไป / ใบเสร็จ รับ Siam Gift Card 7,000 บาท
เพื่อใช้ซื้อสินค้าทีมีมูลค่า 14,000 บาท
กับร้านค้าในไอคอนสยามที่ร่วมรายการ จำกัด 11 รางวัล (เพิ่ม 3 รางวัลจากเดิมจำกัด 8 รางวัล) / ตลอดรายการ
Siam Gift card หมดอายุ 30 เมษายน 2568",200000,ICON,PHYSICAL_GIFT_CARD,7000,,,,,,,,,,,,,,,,,,,,FALSE
67d2b50bb351eae5d5887095_67d2b58677d2ab4b693dae78,ONESIAM,67d2b50bb351eae5d5887095,CMP-25-00271,"(SPD) KBANK - Personal Color : spend 20,000 get 250 Coins (17-23 MAR 25)",2025-03-17 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-03-13 17:35:55.039 +0700,2025-03-30 00:15:37.927 +0700,"(SPD) KBANK - Personal Color : spend 20,000 get 250 Coins (17-23 MAR 25)",,,,67d2b58677d2ab4b693dae78,"(SPD) KBANK - Personal Color : spend 20,000 get 250 Coins (17-23 MAR 25)",20000,SPD,VIZ_COINS,250,,,,,,,,,,,,,,,,,,,,TRUE
67b6a9e877d2ab4b69cc7af0_67b6a9e877d2ab4b69cc7af2,ONESIAM,67b6a9e877d2ab4b69cc7af0,CMP-25-00190,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER, ICONSIAM, ICS - Segment Inactive Campaign (Titanium+) : Spend 5,000 THB, get TWG Afternoon Tea Set  (24 FEB 25 - 23 MAR 25)",2025-02-24 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-02-20 11:04:56.369 +0700,2025-03-30 00:15:37.927 +0700,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER, ICONSIAM, ICS - Segment Inactive Campaign (Titanium+) : Spend 5,000 THB, get TWG Afternoon Tea Set  (24 FEB 25 - 23 MAR 25)",,,,67b6a9e877d2ab4b69cc7af2,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER, ICONSIAM, ICS - Segment Inactive Campaign (Titanium+) : Spend 5,000 THB, get TWG Afternoon Tea Set  (24 FEB 25 - 23 MAR 25)",5000,"SC,SD,SPD,ICON,ICS",E_VOUCHER,850,,,,,,,,,,,,,,,,,,,,TRUE
67dcde9077d2ab4b69c876b0_67dce1aa77d2ab4b69c88348,ONESIAM,67dcde9077d2ab4b69c876b0,CMP-25-00325,ONESIAM - Personal Color : Get 1 DIY Drink (21-23 MAR 25),2025-03-21 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-03-21 10:35:44.886 +0700,2025-03-30 00:15:37.927 +0700,E_VOUCHER: Personal Color - Karun Thai Tea : Get 1 Thai Tea Signature 12 oz. (21 MAR 25 - 23 MAR 25),,,,67dce1aa77d2ab4b69c88348,E_VOUCHER: Personal Color - Karun Thai Tea : Get 1 Thai Tea Signature 12 oz. (21 MAR 25 - 23 MAR 25),0,"SC,SD,SPD",E_VOUCHER,85,,,,,,,,,,,,,,,,,,,,TRUE
67d3a29377d2ab4b6942abfc_67d3a2bf77d2ab4b6942acc7,ONESIAM,67d3a29377d2ab4b6942abfc,CMP-25-00275,"(ICON/STK/ICS) KBANK - Personal Color : spend 50,000 get 1,300 Coins (17-23 MAR 25)",2025-03-17 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-03-14 10:29:23.303 +0700,2025-03-30 00:15:37.927 +0700,"(ICON/STK/ICS) KBANK - Personal Color : spend 50,000 get 1,300 Coins (17-23 MAR 25)",,,,67d3a2bf77d2ab4b6942acc7,"(ICON/STK/ICS) KBANK - Personal Color : spend 50,000 get 1,300 Coins (17-23 MAR 25)",50000,"ICON,ICS",VIZ_COINS,1300,,,,,,,,,,,,,,,,,,,,TRUE
67b5c256c669753d7b0e8fd7_67b5c2b0c669753d7b0e9128,Mall/VIZ/Platinum,67b5c256c669753d7b0e8fd7,CMP-25-00185,"ICONSIAM, ICS - Segment Inactive Campaign (365D) : Spend 100 THB, get Starbucks 100B (24 FEB 25 - 23 MAR 25)",2025-02-24 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-02-19 18:36:54.787 +0700,2025-03-30 00:15:37.927 +0700,"ICONSIAM, ICS - Segment Inactive Campaign (365D) : Spend 100 THB, get Starbucks 100B (24 FEB 25 - 23 MAR 25)",,,,67b5c2b0c669753d7b0e9128,"ICONSIAM, ICS - Segment Inactive Campaign (365D) : Spend 100 THB, get Starbucks 100B (24 FEB 25 - 23 MAR 25)",100,"ICON,ICS",E_VOUCHER,100,,,,,,,,,,,,,,,,,,,,TRUE
67b5b7fc896f2591dd594355_67b5b89c896f2591dd595777,Mall/VIZ/Platinum,67b5b7fc896f2591dd594355,CMP-25-00182,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER, ICONSIAM, ICS - Segment Inactive Campaign (180W) : Spend 200 THB, get 100 E-Cash Coupon (24 FEB 25 - 23 MAR 25)",2025-02-24 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-02-19 17:52:44.602 +0700,2025-03-30 00:15:37.927 +0700,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER, ICONSIAM, ICS - Segment Inactive Campaign (180W) : Spend 200 THB, get 100 E-Cash Coupon (24 FEB 25 - 23 MAR 25)",,,,67b5b89c896f2591dd595777,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER, ICONSIAM, ICS - Segment Inactive Campaign (180W) : Spend 200 THB, get 100 E-Cash Coupon (24 FEB 25 - 23 MAR 25)",200,"SC,SD,SPD,ICON,ICS",E_VOUCHER,100,,,,,,,,,,,,,,,,,,,,TRUE
67d2b69877d2ab4b693dc7a8_67d2b70377d2ab4b693dcd43,ONESIAM,67d2b69877d2ab4b693dc7a8,CMP-25-00272,"(ICON/STK) KBANK - Personal Color : spend 20,000 get 250 Coins (17-23 MAR 25)",2025-03-17 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-03-13 17:42:32.706 +0700,2025-03-30 00:15:37.927 +0700,"(ICON/STK) KBANK - Personal Color : spend 20,000 get 250 Coins (17-23 MAR 25)",,,,67d2b70377d2ab4b693dcd43,"(ICON/STK) KBANK - Personal Color : spend 20,000 get 250 Coins (17-23 MAR 25)",20000,ICON,VIZ_COINS,250,,,,,,,,,,,,,,,,,,,,TRUE
67b5c18fc669753d7b0e8c48_67b5c23e896f2591dd59ef8a,Mall/VIZ/Platinum,67b5c18fc669753d7b0e8c48,CMP-25-00184,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER - Segment Inactive Campaign (365D) : Spend 100 THB, get Starbucks 100B (24 FEB 25 - 23 MAR 25)",2025-02-24 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-02-19 18:33:35.801 +0700,2025-03-30 00:15:37.927 +0700,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER - Segment Inactive Campaign (365D) : Spend 100 THB, get Starbucks 100B (24 FEB 25 - 23 MAR 25)",,,,67b5c23e896f2591dd59ef8a,"SIAM PARAGON, SIAM DISCOVERY, SIAM CENTER - Segment Inactive Campaign (365D) : Spend 100 THB, get Starbucks 100B (24 FEB 25 - 23 MAR 25)",100,"SC,SD,SPD",E_VOUCHER,100,,,,,,,,,,,,,,,,,,,,TRUE
67d2b15cb351eae5d5882c70_67d2b2feb351eae5d5884599,ONESIAM,67d2b15cb351eae5d5882c70,CMP-25-00270,"(SC/SD) KBANK - Personal Color : spend 5,000 get 150 Coins (17-23 MAR 25)",2025-03-17 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-03-13 17:20:12.110 +0700,2025-03-30 00:15:37.927 +0700,"(SC/SD) KBANK - Personal Color : spend 5,000 get 150 Coins (17-23 MAR 25)",,,,67d2b2feb351eae5d5884599,"(SC/SD) KBANK - Personal Color : spend 5,000 get 150 Coins (17-23 MAR 25)",5000,"SC,SD",VIZ_COINS,150,,,,,,,,,,,,,,,,,,,,TRUE
67ce6cc077d2ab4b69118d12_67ce6cc077d2ab4b69118d14,ONESIAM,67ce6cc077d2ab4b69118d12,CMP-25-00257,"SIAM DISCOVERY - Personal Color : spend 5,000 get E-Cash Coupon 250 B (17 -23 MAR 25)",2025-03-17 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-03-10 11:38:24.023 +0700,2025-03-30 00:15:37.927 +0700,"SIAM DISCOVERY - Personal Color : spend 5,000 get E-Cash Coupon 250 B (17 -23 MAR 25)",,,,67ce6cc077d2ab4b69118d14,"SIAM DISCOVERY - Personal Color : spend 5,000 get E-Cash Coupon 250 B (17 -23 MAR 25)",5000,SD,E_VOUCHER,250,,,,,,,,,,,,,,,,,,,,FALSE
67dcde9077d2ab4b69c876b0_67dce1aa77d2ab4b69c88345,ONESIAM,67dcde9077d2ab4b69c876b0,CMP-25-00325,ONESIAM - Personal Color : Get 1 DIY Drink (21-23 MAR 25),2025-03-21 00:00:00.000 +0700,2025-03-23 23:59:59.999 +0700,2025-03-21 10:35:44.886 +0700,2025-03-30 00:15:37.927 +0700,E_VOUCHER: Personal Color - Koi The : Get 1 Flavored Tea worth 55 THB (21 MAR 25 - 23 MAR 25),,,,67dce1aa77d2ab4b69c88345,E_VOUCHER: Personal Color - Koi The : Get 1 Flavored Tea worth 55 THB (21 MAR 25 - 23 MAR 25),0,"SC,SD,SPD",E_VOUCHER,55,,,,,,,,,,,,,,,,,,,,TRUE
